Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
PackagedTerminalHeatPump.cc,2921,"""Zone Water to Air Heat Pump Compressor Part Load Ratio""",,OutputProcessor::Unit::None,PTUnit( PTUnitNum ).CompPartLoadRatio,"""System""","""Average"""
PackagedTerminalHeatPump.cc,2922,"""Zone Water to Air Heat Pump Fan Availability Status""",,OutputProcessor::Unit::None,PTUnit( PTUnitNum ).AvailStatus,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1627,"""Cooling Coil Operating Mode Index""",,OutputProcessor::Unit::None,TESCoil( item ).CurControlMode,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1630,"""Cooling Coil Total Cooling Rate""",,OutputProcessor::Unit::W,TESCoil( item ).EvapTotCoolingRate,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1631,"""Cooling Coil Total Cooling Energy""",,OutputProcessor::Unit::J,TESCoil( item ).EvapTotCoolingEnergy,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1632,"""Cooling Coil Sensible Cooling Rate""",,OutputProcessor::Unit::W,TESCoil( item ).EvapSensCoolingRate,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1633,"""Cooling Coil Sensible Cooling Energy""",,OutputProcessor::Unit::J,TESCoil( item ).EvapSensCoolingEnergy,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1634,"""Cooling Coil Latent Cooling Rate""",,OutputProcessor::Unit::W,TESCoil( item ).EvapLatCoolingRate,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1635,"""Cooling Coil Latent Cooling Energy""",,OutputProcessor::Unit::J,TESCoil( item ).EvapLatCoolingEnergy,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1636,"""Cooling Coil Electric Power""",,OutputProcessor::Unit::W,TESCoil( item ).ElecCoolingPower,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1637,"""Cooling Coil Electric Energy""",,OutputProcessor::Unit::J,TESCoil( item ).ElecCoolingEnergy,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1639,"""Cooling Coil Runtime Fraction""",,OutputProcessor::Unit::None,TESCoil( item ).RuntimeFraction,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1640,"""Cooling Coil Cold Weather Protection Electric Energy""",,OutputProcessor::Unit::J,TESCoil( item ).ElectColdWeatherEnergy,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1641,"""Cooling Coil Cold Weather Protection Electric Power""",,OutputProcessor::Unit::W,TESCoil( item ).ElectColdWeatherPower,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1643,"""Cooling Coil Thermal Storage Mechanical Heat Transfer Rate""",,OutputProcessor::Unit::W,TESCoil( item ).QdotTES,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1645,"""Cooling Coil Thermal Storage Mechanical Heat Transfer Energy""",,OutputProcessor::Unit::J,TESCoil( item ).Q_TES,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1647,"""Cooling Coil Thermal Storage Ambient Heat Transfer Rate""",,OutputProcessor::Unit::W,TESCoil( item ).QdotAmbient,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1649,"""Cooling Coil Thermal Storage Ambient Heat Transfer Energy""",,OutputProcessor::Unit::J,TESCoil( item ).Q_Ambient,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1652,"""Cooling Coil Thermal Storage Plant Heat Transfer Rate""",,OutputProcessor::Unit::W,TESCoil( item ).QdotPlant,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1653,"""Cooling Coil Thermal Storage Plant Heat Transfer Energy""",,OutputProcessor::Unit::J,TESCoil( item ).Q_Plant,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1658,"""Cooling Coil Condenser Inlet Temperature""",,OutputProcessor::Unit::C,TESCoil( item ).CondInletTemp,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1661,"""Cooling Coil Evaporative Condenser Water Volume""",,OutputProcessor::Unit::m3,TESCoil( item ).EvapWaterConsump,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1662,"""Cooling Coil Evaporative Condenser Mains Supply Water Volume""",,OutputProcessor::Unit::m3,TESCoil( item ).EvapWaterConsump,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1664,"""Cooling Coil Evaporative Condenser Storage Tank Water Volume""",,OutputProcessor::Unit::m3,TESCoil( item ).EvapWaterConsump,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1665,"""Cooling Coil Evaporative Condenser Starved Water Volume""",,OutputProcessor::Unit::m3,TESCoil( item ).EvapWaterStarvMakup,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1666,"""Cooling Coil Evaporative Condenser Starved Mains Water Volume""",,OutputProcessor::Unit::m3,TESCoil( item ).EvapWaterStarvMakup,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1670,"""Cooling Coil Evaporative Condenser Pump Electric Power""",,OutputProcessor::Unit::W,TESCoil( item ).EvapCondPumpElecPower,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1671,"""Cooling Coil Evaporative Condenser Pump Electric Energy""",,OutputProcessor::Unit::J,TESCoil( item ).EvapCondPumpElecConsumption,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1673,"""Cooling Coil Basin Heater Electric Power""",,OutputProcessor::Unit::W,TESCoil( item ).ElectEvapCondBasinHeaterPower,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1674,"""Cooling Coil Basin Heater Electric Energy""",,OutputProcessor::Unit::J,TESCoil( item ).ElectEvapCondBasinHeaterEnergy,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,1679,"""Cooling Coil Fluid Thermal Storage End Temperature""",,OutputProcessor::Unit::C,TESCoil( item ).FluidTankTempFinal,"""System""","""Average"""
PackagedThermalStorageCoil.cc,1682,"""Cooling Coil Ice Thermal Storage End Fraction""",,OutputProcessor::Unit::None,TESCoil( item ).IceFracRemain,"""System""","""Average"""
PhotovoltaicThermalCollectors.cc,510,"""Generator Produced Thermal Rate""",,OutputProcessor::Unit::W,PVT( Item ).Report.ThermPower,"""System""","""Average"""
PhotovoltaicThermalCollectors.cc,512,"""Generator Produced Thermal Energy""",,OutputProcessor::Unit::J,PVT( Item ).Report.ThermEnergy,"""System""","""Sum"""
PhotovoltaicThermalCollectors.cc,514,"""Generator Produced Thermal Energy""",,OutputProcessor::Unit::J,PVT( Item ).Report.ThermEnergy,"""System""","""Sum"""
PhotovoltaicThermalCollectors.cc,515,"""Generator PVT Fluid Bypass Status""",,OutputProcessor::Unit::None,PVT( Item ).Report.BypassStatus,"""System""","""Average"""
PhotovoltaicThermalCollectors.cc,518,"""Generator PVT Fluid Inlet Temperature""",,OutputProcessor::Unit::C,PVT( Item ).Report.TinletWorkFluid,"""System""","""Average"""
PhotovoltaicThermalCollectors.cc,519,"""Generator PVT Fluid Outlet Temperature""",,OutputProcessor::Unit::C,PVT( Item ).Report.ToutletWorkFluid,"""System""","""Average"""
PhotovoltaicThermalCollectors.cc,520,"""Generator PVT Fluid Mass Flow Rate""",,OutputProcessor::Unit::kg_s,PVT( Item ).Report.MdotWorkFluid,"""System""","""Average"""
Photovoltaics.cc,719,"""Generator Produced DC Electric Power""",,OutputProcessor::Unit::W,PVarray( PVnum ).Report.DCPower,"""System""","""Average"""
Photovoltaics.cc,720,"""Generator Produced DC Electric Energy""",,OutputProcessor::Unit::J,PVarray( PVnum ).Report.DCEnergy,"""System""","""Sum"""
Photovoltaics.cc,721,"""Generator PV Array Efficiency""",,OutputProcessor::Unit::None,PVarray( PVnum ).Report.ArrayEfficiency,"""System""","""Average"""
Photovoltaics.cc,725,"""Generator PV Cell Temperature""",,OutputProcessor::Unit::C,PVarray( PVnum ).Report.CellTemp,"""System""","""Average"""
Photovoltaics.cc,726,"""Generator PV Short Circuit Current""",,OutputProcessor::Unit::A,PVarray( PVnum ).Report.ArrayIsc,"""System""","""Average"""
Photovoltaics.cc,727,"""Generator PV Open Circuit Voltage""",,OutputProcessor::Unit::V,PVarray( PVnum ).Report.ArrayVoc,"""System""","""Average"""
PipeHeatTransfer.cc,672,"""Pipe Fluid Heat Transfer Rate""",,OutputProcessor::Unit::W,PipeHT( Item ).FluidHeatLossRate,"""Plant""","""Average"""
PipeHeatTransfer.cc,673,"""Pipe Fluid Heat Transfer Energy""",,OutputProcessor::Unit::J,PipeHT( Item ).FluidHeatLossEnergy,"""Plant""","""Sum"""
PipeHeatTransfer.cc,676,"""Pipe Ambient Heat Transfer Rate""",,OutputProcessor::Unit::W,PipeHT( Item ).EnvironmentHeatLossRate,"""Plant""","""Average"""
PipeHeatTransfer.cc,677,"""Pipe Ambient Heat Transfer Energy""",,OutputProcessor::Unit::J,PipeHT( Item ).EnvHeatLossEnergy,"""Plant""","""Sum"""
PipeHeatTransfer.cc,683,"""Pipe Mass Flow Rate""",,OutputProcessor::Unit::kg_s,PipeHT( Item ).MassFlowRate,"""Plant""","""Average"""
PipeHeatTransfer.cc,684,"""Pipe Volume Flow Rate""",,OutputProcessor::Unit::m3_s,PipeHT( Item ).VolumeFlowRate,"""Plant""","""Average"""
PipeHeatTransfer.cc,685,"""Pipe Inlet Temperature""",,OutputProcessor::Unit::C,PipeHT( Item ).FluidInletTemp,"""Plant""","""Average"""
PipeHeatTransfer.cc,686,"""Pipe Outlet Temperature""",,OutputProcessor::Unit::C,PipeHT( Item ).FluidOutletTemp,"""Plant""","""Average"""
PlantCentralGSHP.cc,794,"""Chiller Heater System Cooling Electric Energy""",,OutputProcessor::Unit::J,WrapperReport( WrapperNum ).TotElecCooling,"""System""","""Sum"""
PlantCentralGSHP.cc,796,"""Chiller Heater System Heating Electric Energy""",,OutputProcessor::Unit::J,WrapperReport( WrapperNum ).TotElecHeating,"""System""","""Sum"""
PlantCentralGSHP.cc,798,"""Chiller Heater System Cooling Electric Power""",,OutputProcessor::Unit::W,WrapperReport( WrapperNum ).TotElecCoolingPwr,"""System""","""Average"""
PlantCentralGSHP.cc,800,"""Chiller Heater System Heating Electric Power""",,OutputProcessor::Unit::W,WrapperReport( WrapperNum ).TotElecHeatingPwr,"""System""","""Average"""
PlantCentralGSHP.cc,802,"""Chiller Heater System Cooling Energy""",,OutputProcessor::Unit::J,WrapperReport( WrapperNum ).CoolingEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,804,"""Chiller Heater System Heating Energy""",,OutputProcessor::Unit::J,WrapperReport( WrapperNum ).HeatingEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,806,"""Chiller Heater System Source Heat Transfer Energy""",,OutputProcessor::Unit::J,WrapperReport( WrapperNum ).GLHEEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,808,"""Chiller Heater System Cooling Rate""",,OutputProcessor::Unit::W,WrapperReport( WrapperNum ).CoolingRate,"""System""","""Average"""
PlantCentralGSHP.cc,810,"""Chiller Heater System Heating Rate""",,OutputProcessor::Unit::W,WrapperReport( WrapperNum ).HeatingRate,"""System""","""Average"""
PlantCentralGSHP.cc,812,"""Chiller Heater System Source Heat Transfer Rate""",,OutputProcessor::Unit::W,WrapperReport( WrapperNum ).GLHERate,"""System""","""Average"""
PlantCentralGSHP.cc,814,"""Chiller Heater System Cooling Mass Flow Rate""",,OutputProcessor::Unit::kg_s,WrapperReport( WrapperNum ).CHWmdot,"""System""","""Average"""
PlantCentralGSHP.cc,816,"""Chiller Heater System Heating Mass Flow Rate""",,OutputProcessor::Unit::kg_s,WrapperReport( WrapperNum ).HWmdot,"""System""","""Average"""
PlantCentralGSHP.cc,818,"""Chiller Heater System Source Mass Flow Rate""",,OutputProcessor::Unit::kg_s,WrapperReport( WrapperNum ).GLHEmdot,"""System""","""Average"""
PlantCentralGSHP.cc,820,"""Chiller Heater System Cooling Inlet Temperature""",,OutputProcessor::Unit::C,WrapperReport( WrapperNum ).CHWInletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,822,"""Chiller Heater System Heating Inlet Temperature""",,OutputProcessor::Unit::C,WrapperReport( WrapperNum ).HWInletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,824,"""Chiller Heater System Source Inlet Temperature""",,OutputProcessor::Unit::C,WrapperReport( WrapperNum ).GLHEInletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,826,"""Chiller Heater System Cooling Outlet Temperature""",,OutputProcessor::Unit::C,WrapperReport( WrapperNum ).CHWOutletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,828,"""Chiller Heater System Heating Outlet Temperature""",,OutputProcessor::Unit::C,WrapperReport( WrapperNum ).HWOutletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,830,"""Chiller Heater System Source Outlet Temperature""",,OutputProcessor::Unit::C,WrapperReport( WrapperNum ).GLHEOutletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,836,"""Chiller Heater Operation Mode Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::None,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).CurrentMode,"""System""","""Average"""
PlantCentralGSHP.cc,838,"""Chiller Heater Part Load Ratio Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::None,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).ChillerPartLoadRatio,"""System""","""Average"""
PlantCentralGSHP.cc,840,"""Chiller Heater Cycling Ratio Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::None,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).ChillerCyclingRatio,"""System""","""Average"""
PlantCentralGSHP.cc,842,"""Chiller Heater Cooling Electric Power Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::W,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).CoolingPower,"""System""","""Average"""
PlantCentralGSHP.cc,844,"""Chiller Heater Heating Electric Power Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::W,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).HeatingPower,"""System""","""Average"""
PlantCentralGSHP.cc,846,"""Chiller Heater Cooling Electric Energy Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::J,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).CoolingEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,848,"""Chiller Heater Heating Electric Energy Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::J,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).HeatingEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,850,"""Chiller Heater Cooling Rate Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::W,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).QEvap,"""System""","""Average"""
PlantCentralGSHP.cc,852,"""Chiller Heater Cooling Energy Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::J,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).EvapEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,854,"""Chiller Heater False Load Heat Transfer Rate Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::W,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).ChillerFalseLoadRate,"""System""","""Average"""
PlantCentralGSHP.cc,856,"""Chiller Heater False Load Heat Transfer Energy Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::J,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).ChillerFalseLoad,"""System""","""Sum"""
PlantCentralGSHP.cc,858,"""Chiller Heater Evaporator Inlet Temperature Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::C,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).EvapInletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,860,"""Chiller Heater Evaporator Outlet Temperature Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::C,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).EvapOutletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,862,"""Chiller Heater Evaporator Mass Flow Rate Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::kg_s,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).Evapmdot,"""System""","""Average"""
PlantCentralGSHP.cc,864,"""Chiller Heater Condenser Heat Transfer Rate Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::W,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).QCond,"""System""","""Average"""
PlantCentralGSHP.cc,866,"""Chiller Heater Condenser Heat Transfer Energy Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::J,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).CondEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,868,"""Chiller Heater COP Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::W_W,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).ActualCOP,"""System""","""Average"""
PlantCentralGSHP.cc,870,"""Chiller Heater Capacity Temperature Modifier Multiplier Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::None,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).ChillerCapFT,"""System""","""Average"""
PlantCentralGSHP.cc,872,"""Chiller Heater EIR Temperature Modifier Multiplier Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::None,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).ChillerEIRFT,"""System""","""Average"""
PlantCentralGSHP.cc,874,"""Chiller Heater EIR Part Load Modifier Multiplier Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::None,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).ChillerEIRFPLR,"""System""","""Average"""
PlantCentralGSHP.cc,876,"""Chiller Heater Condenser Inlet Temperature Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::C,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).CondInletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,878,"""Chiller Heater Condenser Outlet Temperature Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::C,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).CondOutletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,880,"""Chiller Heater Condenser Mass Flow Rate Unit "" + TrimSigDigits( ChillerHeaterNum ) + """"",,OutputProcessor::Unit::kg_s,Wrapper( WrapperNum ).ChillerHeaterReport( ChillerHeaterNum ).Condmdot,"""System""","""Average"""
PlantChillers.cc,920,"""Chiller Electric Power""",,OutputProcessor::Unit::W,ElectricChillerReport( ChillerNum ).Base.Power,"""System""","""Average"""
PlantChillers.cc,921,"""Chiller Electric Energy""",,OutputProcessor::Unit::J,ElectricChillerReport( ChillerNum ).Base.Energy,"""System""","""Sum"""
PlantChillers.cc,923,"""Chiller Evaporator Cooling Rate""",,OutputProcessor::Unit::W,ElectricChillerReport( ChillerNum ).Base.QEvap,"""System""","""Average"""
PlantChillers.cc,924,"""Chiller Evaporator Cooling Energy""",,OutputProcessor::Unit::J,ElectricChillerReport( ChillerNum ).Base.EvapEnergy,"""System""","""Sum"""
PlantChillers.cc,925,"""Chiller Evaporator Inlet Temperature""",,OutputProcessor::Unit::C,ElectricChillerReport( ChillerNum ).Base.EvapInletTemp,"""System""","""Average"""
PlantChillers.cc,926,"""Chiller Evaporator Outlet Temperature""",,OutputProcessor::Unit::C,ElectricChillerReport( ChillerNum ).Base.EvapOutletTemp,"""System""","""Average"""
PlantChillers.cc,927,"""Chiller Evaporator Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ElectricChillerReport( ChillerNum ).Base.Evapmdot,"""System""","""Average"""
PlantChillers.cc,929,"""Chiller Condenser Heat Transfer Rate""",,OutputProcessor::Unit::W,ElectricChillerReport( ChillerNum ).Base.QCond,"""System""","""Average"""
PlantChillers.cc,930,"""Chiller Condenser Heat Transfer Energy""",,OutputProcessor::Unit::J,ElectricChillerReport( ChillerNum ).Base.CondEnergy,"""System""","""Sum"""
